14-JUL-75;102.4292
15-JUL-75;102.5483
16-JUL-75;102.8808
17-JUL-75;103.0243
18-JUL-75;103.2506
21-JUL-75;103.3946
22-JUL-75;103.4550
23-JUL-75;103.7705
24-JUL-75;103.8498
25-JUL-75;103.6985
28-JUL-75;104.0761
29-JUL-75;104.1630
30-JUL-75;104.2985
31-JUL-75;104.4244
1-AUG-75;104.4826
4-AUG-75;104.4584
5-AUG-75;104.3107
6-AUG-75;104.5967
7-AUG-75;104.9721
8-AUG-75;104.9069
11-AUG-75;105.0725
12-AUG-75;105.1169
13-AUG-75;105.0344
14-AUG-75;104.9287
15-AUG-75;104.9864
18-AUG-75;104.9657
19-AUG-75;104.7192
20-AUG-75;104.7248
21-AUG-75;104.7912
22-AUG-75;104.8513
25-AUG-75;104.8964
26-AUG-75;104.9206
27-AUG-75;104.8943
28-AUG-75;104.9059
29-AUG-75;104.8905
1-SEP-75;0
2-SEP-75;104.9246
3-SEP-75;104.7602
4-SEP-75;104.8778
5-SEP-75;104.8593
8-SEP-75;104.7932
9-SEP-75;104.7690
10-SEP-75;104.8449
11-SEP-75;104.9648
12-SEP-75;104.9862
15-SEP-75;105.0406
16-SEP-75;105.3037
17-SEP-75;105.5742
18-SEP-75;105.7930
19-SEP-75;105.9511
22-SEP-75;106.3779
23-SEP-75;106.6908
24-SEP-75;106.5935
25-SEP-75;106.4245
26-SEP-75;106.5127
29-SEP-75;106.7877
30-SEP-75;106.4975
1-OCT-75;106.0877
2-OCT-75;106.0817
3-OCT-75;106.3402
6-OCT-75;106.1334
7-OCT-75;106.0256
8-OCT-75;106.0785
9-OCT-75;105.9199
10-OCT-75;105.5252
13-OCT-75;0
14-OCT-75;105.8334
15-OCT-75;105.6445
16-OCT-75;105.4725
17-OCT-75;105.4892
20-OCT-75;105.4325
21-OCT-75;105.2592
22-OCT-75;105.0454
23-OCT-75;105.0723
24-OCT-75;104.9930
27-OCT-75;105.0648
28-OCT-75;105.0762
29-OCT-75;105.0528
30-OCT-75;104.9604
31-OCT-75;104.7411
3-NOV-75;104.6961
4-NOV-75;0
5-NOV-75;104.9975
6-NOV-75;104.8772
7-NOV-75;104.9143
10-NOV-75;104.9160
11-NOV-75;0
12-NOV-75;104.8829
13-NOV-75;105.0424
14-NOV-75;105.4031
17-NOV-75;105.7534
18-NOV-75;105.5724
19-NOV-75;105.4978
20-NOV-75;105.3299
21-NOV-75;105.4842
24-NOV-75;105.4678
25-NOV-75;105.4817
26-NOV-75;105.6385
27-NOV-75;0
28-NOV-75;105.8047
1-DEC-75;105.8070
2-DEC-75;105.8832
3-DEC-75;105.8563
4-DEC-75;105.7255
5-DEC-75;105.9959
8-DEC-75;105.9801
9-DEC-75;106.0378
10-DEC-75;106.0334
11-DEC-75;106.0797
12-DEC-75;106.2318
15-DEC-75;106.2696
16-DEC-75;106.1461
17-DEC-75;106.0458
18-DEC-75;106.0022
19-DEC-75;106.0610
22-DEC-75;106.0007
23-DEC-75;105.9219
24-DEC-75;105.9202
25-DEC-75;0
26-DEC-75;105.9430
29-DEC-75;105.9891
30-DEC-75;106.0101
31-DEC-75;106.0276
1-JAN-76;0
2-JAN-76;106.0040
5-JAN-76;105.6923
6-JAN-76;105.6339
7-JAN-76;105.5798
8-JAN-76;105.6497
9-JAN-76;105.8296
12-JAN-76;105.7094
13-JAN-76;105.6961
14-JAN-76;105.5689
15-JAN-76;105.4293
16-JAN-76;105.5527
19-JAN-76;105.4295
20-JAN-76;105.3655
21-JAN-76;105.6903
22-JAN-76;105.6926
23-JAN-76;105.6784
26-JAN-76;105.5382
27-JAN-76;105.5544
28-JAN-76;105.5480
29-JAN-76;105.5793
30-JAN-76;105.6619
2-FEB-76;105.4024
3-FEB-76;105.4008
4-FEB-76;105.1127
5-FEB-76;105.1315
6-FEB-76;105.1935
9-FEB-76;105.2193
10-FEB-76;105.1992
11-FEB-76;104.9863
12-FEB-76;0
13-FEB-76;105.2299
16-FEB-76;0
17-FEB-76;105.4811
18-FEB-76;105.3362
19-FEB-76;105.2911
20-FEB-76;105.3800
23-FEB-76;105.3936
24-FEB-76;105.3749
25-FEB-76;105.2847
26-FEB-76;105.1881
27-FEB-76;105.2075
1-MAR-76;105.4791
2-MAR-76;105.5645
3-MAR-76;105.4618
4-MAR-76;105.6604
5-MAR-76;105.8970
8-MAR-76;105.8260
9-MAR-76;105.8742
10-MAR-76;106.0761
11-MAR-76;106.0910
12-MAR-76;106.1567
15-MAR-76;106.3814
16-MAR-76;106.5020
17-MAR-76;106.3731
18-MAR-76;106.2942
19-MAR-76;106.2056
22-MAR-76;106.1579
23-MAR-76;106.2496
24-MAR-76;106.1692
25-MAR-76;106.1006
26-MAR-76;106.1840
29-MAR-76;106.2403
30-MAR-76;106.1347
31-MAR-76;106.0970
1-APR-76;106.1837
2-APR-76;106.4279
5-APR-76;106.4315
6-APR-76;106.4128
7-APR-76;106.3887
8-APR-76;106.3592
9-APR-76;106.5102
12-APR-76;106.8010
13-APR-76;106.7923
14-APR-76;106.5857
15-APR-76;106.7795
16-APR-76;106.7024
19-APR-76;106.7505
20-APR-76;106.6665
21-APR-76;106.6424
22-APR-76;106.8492
23-APR-76;106.9818
26-APR-76;106.9274
27-APR-76;106.8376
28-APR-76;106.7534
29-APR-76;106.6597
30-APR-76;106.5717
3-MAY-76;106.6509
4-MAY-76;106.7430
5-MAY-76;106.6856
6-MAY-76;106.5088
7-MAY-76;106.4549
10-MAY-76;106.2535
11-MAY-76;106.3092
12-MAY-76;106.4629
13-MAY-76;106.5309
14-MAY-76;106.7012
17-MAY-76;107.1219
18-MAY-76;106.9817
19-MAY-76;106.8564
20-MAY-76;106.8519
21-MAY-76;107.2027
24-MAY-76;106.9864
25-MAY-76;107.0844
26-MAY-76;107.3080
27-MAY-76;107.2149
28-MAY-76;107.4062
31-MAY-76;0
1-JUN-76;107.4537
2-JUN-76;107.4661
3-JUN-76;107.5971
4-JUN-76;107.6627
7-JUN-76;107.3342
8-JUN-76;107.2881
9-JUN-76;107.2326
10-JUN-76;107.2947
11-JUN-76;107.2372
14-JUN-76;107.2253
15-JUN-76;107.0734
16-JUN-76;107.0227
17-JUN-76;107.0028
18-JUN-76;107.0115
21-JUN-76;107.0032
22-JUN-76;106.9549
23-JUN-76;106.6514
24-JUN-76;106.4446
25-JUN-76;106.6735
28-JUN-76;106.5588
29-JUN-76;106.6588
30-JUN-76;106.5931
1-JUL-76;106.4807
2-JUL-76;106.5620
5-JUL-76;0
6-JUL-76;106.3970
7-JUL-76;106.4171
8-JUL-76;106.4988
9-JUL-76;106.5665
12-JUL-76;106.5402
13-JUL-76;106.4047
14-JUL-76;106.3031
15-JUL-76;106.4822
